id,student_id,true_event_observed,months_to_event,actual_salary,placement_city_tier,employer_type,event_observed,is_noisy_label,noise_type,placement_status
a6f39211-3c23-5a9c-a0eb-dff471e55748,3b7fac24-e0e5-5fc7-b3da-554fc06747f1,False,10,,,,True,True,clerical,placed
23a6b058-5f17-5828-ae2f-cf51cf2aae93,5dbbb0c0-df77-5dab-9e6d-17e8853612ef,True,11,910866.61,1.0,MNC,True,False,none,placed
3595ef14-62f0-5752-acac-d758cdd7fc96,3d75e5b8-0871-5609-89d2-d1caf2e3878e,False,5,,,,False,False,none,searching
7e7fbfaf-949e-53e0-92d8-23ea5c74457a,392e82e2-88c2-5053-8526-d12393647f9e,True,4,439271.23,1.0,Startup,True,False,none,placed
398c7066-f956-56b5-abce-3de4477f40e8,2f556db1-5f91-5446-ae4a-fc12e85ce66a,False,7,,,,False,False,none,searching
14bd9ef6-e64a-51f3-8047-29ef7d428837,67659efc-5ba2-5cc8-8122-c733587a36c4,False,6,,,,False,False,none,searching
32b97787-aa78-54b3-a890-c0201d5ecf7d,47197297-163c-53d0-9673-06ff1cc30545,True,4,400753.18,1.0,Startup,True,False,none,placed
94102607-d899-5e14-8c60-1fc231e6a9ee,236ce7df-30c4-520a-b68a-90c1233877da,True,1,,,,False,True,false_negative_tier3,searching
68e563cd-beb5-5b41-9447-3d63b8f1ede9,4eced1f0-40d2-5938-b396-402bb489dcd3,False,6,,,,False,False,none,searching
ab39b6df-5024-5030-839e-65d1be9c8149,62644444-0f06-5b4b-be09-576562487525,True,8,401053.98,2.0,Mid-size,True,False,none,placed
dc818d31-fdb7-5bc7-a0f6-c6d075023e3d,c11e3f7c-f5cf-5d53-8098-290152e208b6,False,4,,,,False,False,none,searching
5194c2cb-1935-5400-8f05-54b4b15d324f,6d05856c-0a83-51b2-b188-e6aa18359372,True,10,473237.69,3.0,Mid-size,True,False,none,placed
5df33cec-1a02-5cf0-8257-06ab20d973a9,759b6477-9562-57db-8177-f221da871ea8,True,8,1286834.82,1.0,High-Growth Startup,True,False,none,placed
4414fa15-6f9c-5f9e-89f6-87b6f8f2ab37,55b11df9-9d8a-5c83-a801-8ae8ca13da74,False,8,,,,False,False,none,searching
5c338f88-830d-51e8-832f-f155ea125521,889dc907-f140-5eca-b62e-4d5ca6e59469,False,5,,,,False,False,none,searching
539c9b0a-0ab3-52ff-9e83-05671b961594,6e418fe8-5a60-5f1d-8ed8-807e706b412e,False,11,,,,False,False,none,searching
2dd68afc-0869-565b-8c1a-fd9f9c5733ed,eb3dfd4e-6d6b-58ae-a9f1-383efa54151d,False,5,,,,False,False,none,searching
708c12b8-8045-5d77-8537-f18ab0bfc047,fa2d1527-5f03-5d31-896c-ba8a8bea911d,True,1,406735.91,1.0,Local/SME,True,False,none,placed
8756370d-72d7-53cd-9223-23afd6c34913,674a3ad8-4932-5140-8789-95c6ef143713,False,11,,,,False,False,none,searching
3edad588-6922-51e9-a9ef-0d75d5bc8cd4,ca06789d-b8cd-501a-8c3f-b53d3ce0d181,True,7,403274.2,3.0,Startup,True,False,none,placed
8d4d1f7e-d38f-5cee-ad50-4eb5302b421c,1dab2403-de88-597e-9756-2334bf191d22,True,1,496444.55,1.0,Startup,True,False,none,placed
98ac966c-41a6-536e-9495-2302562b3bde,a8204d7d-2478-56bf-ba25-0de1799afc4a,False,8,,,,False,False,none,searching
059608f9-8210-58cb-a563-56bdf33edcf9,ebc92649-4481-5c4c-85f4-14b41419d165,False,12,,,,False,False,none,searching
43b9de43-8c14-50d8-8bde-04da487c6954,b3f3bf41-275f-5b89-bef3-b74c2dc828ae,True,1,516432.49,2.0,Mid-size,True,False,none,placed
568292e8-cdb3-56d7-8ab2-3575c40fadbd,ca166c38-cc5f-51d8-99d1-9cf0d8112d82,True,9,1005073.84,1.0,MNC,True,False,none,placed
05fb55ce-8110-511b-8151-afe3f34237a5,1b3c37d4-7ace-54cc-8315-f828938c0b1f,False,5,,,,False,False,none,searching
69f19d23-4553-5460-8ba7-fbd84908fc4d,c5f9e788-d03c-5c69-b856-8edab2b78606,True,2,521247.66,2.0,Mid-size,True,False,none,placed
3043a602-ade8-52eb-9580-77112831a244,7dc7e1fc-5052-5907-bbb8-cbb40a284197,True,11,463194.55,1.0,Startup,True,False,none,placed
e6588ed5-8104-5fad-9252-dcd5c4c6ada3,281d502a-5457-533f-b840-db28f36f2b73,False,10,,,,False,False,none,searching
f6801f25-32cb-5a78-af5b-de42569703c0,333b9a81-b0ec-5df5-8cbd-8a1525695e39,True,7,421061.04,2.0,Startup,True,False,none,placed
6a966d7f-b614-5a85-bbac-0fdbafa91ddf,e329f8f0-5bef-5273-a38f-d22f0eb8cc71,True,12,,,,False,True,false_negative_tier3,searching
7d913e75-9f52-5631-a198-a6fe32abd2af,ea1963ac-e9fd-57bf-9d03-015aee43c5b8,False,6,,,,True,True,clerical,placed
ea28a7ea-fd88-57f1-80e0-17f3e898a112,cc31135c-2b63-5a04-a924-d1b617fc23ac,True,2,439762.43,1.0,Startup,True,False,none,placed
abd94155-55ca-5921-953f-3ce7efae5603,57b7c538-d8cc-5f25-8a44-fff39a023636,True,12,415441.63,1.0,Mid-size,True,False,none,placed
23c04882-a9d1-5a76-a10a-ded6ac4ffeb7,47094691-3ace-538b-958d-408afcd4fb27,True,3,388530.96,3.0,Startup,True,False,none,placed
2ad6f50a-72b7-5da8-b1bf-d27587f93d25,25a66278-0e33-5345-9b1a-8b9829a11cd0,True,2,392849.39,2.0,Mid-size,True,False,none,placed
2dc64a53-6e70-5388-9afe-6c22797f8876,b4894a9c-e157-5c97-92d3-10449fad486b,True,4,500578.22,2.0,Mid-size,True,False,none,placed
c46f93fb-360b-51a1-a6ae-731019d4baf8,7c6c15a3-4c22-5f51-9385-cddc9b902d85,True,3,438857.0,1.0,Startup,True,False,none,placed
fc429943-7780-5878-a927-b3cbac84082c,2b1e058f-5700-56ff-a731-e0b2920bc71f,False,7,,,,False,False,none,searching
0e35e220-e01e-5507-9ed7-9db14c2279e8,bd83e3aa-9baf-59c5-9cf5-3c4bc03ec1a5,False,4,,,,False,False,none,searching
1e8ece0f-a08e-5920-aafb-21684fe33c66,178a2bd5-e14b-5ab7-bc4a-d4b067a77776,True,3,427324.69,2.0,Mid-size,True,False,none,placed
5ab40b39-a875-5933-a84f-0aa549358a02,a87b2169-5e1d-5ca9-9ea6-b5611bcbfba7,False,6,,,,False,False,none,searching
d01ec26d-712a-5149-829d-c67130187e7a,bcc8c7dd-7a33-58c5-9839-e456c36c00db,True,1,913156.22,1.0,MNC,True,False,none,placed
e4395ffd-9c93-5146-9dcc-6d46a11c02a9,4762eff6-7a4c-5b12-8da6-c3009e84fb7b,False,7,,,,False,False,none,searching
eff56335-d595-5217-b01d-c7508d118f63,6d037ef0-ac94-5b8a-9f07-a748926c02dd,False,4,,,,False,False,none,searching
41307aef-7697-5cfc-87a4-1e48f036b0d9,294fc4b6-16fa-51ea-9cd0-12945702c168,False,12,,,,False,False,none,searching
a05baa6a-b86a-5851-8a59-6f12b5d9c55e,7399c5bb-5e42-5a1f-a0d5-e64d902be2cd,False,10,,,,False,False,none,searching
770886cd-51a0-5971-827b-878be6b73817,42ceba36-82b1-50ab-9ac7-7403971948c0,False,6,,,,False,False,none,searching
9e5b8446-8291-58db-b91c-4907a9723121,d7854923-03dd-57f5-b2ea-7070ed0729c2,False,4,,,,False,False,none,searching
a44c5e0d-4494-52ad-9698-c49975acc2a8,f2f8a3f4-9e70-5df4-a6d0-8a914d0f03c9,True,1,400448.69,2.0,Startup,True,False,none,placed
184ee88d-a833-574e-b7eb-be8a18da1ab6,f1a770f5-26a5-532a-92f8-117b8531d47c,False,10,,,,False,False,none,searching
2742be45-9eab-5d55-884d-05519afb8201,2b255e1b-6220-593e-93f6-51c6e3560021,True,1,450601.72,1.0,Local/SME,True,False,none,placed
7f2c37c9-1731-53e8-ad95-e71a68a937bc,927056bd-7174-582c-a5a4-9bd477e14fbf,True,10,429952.75,1.0,Startup,True,False,none,placed
39470f3f-9a6f-57f7-bcaa-631451b77456,34160fd4-c9a3-50b4-980e-d32ee59403e7,False,7,,,,False,False,none,searching
51f6ae1e-f8ca-5ccb-8a55-f810c5119158,df79e1fe-982f-559d-8892-4fabb311b901,False,6,,,,False,False,none,searching
56b4cfba-a410-584a-bd4c-2882878e2780,a9daf75a-fcdf-5c94-81bf-646c95680761,False,7,,,,False,False,none,searching
b060899d-5fcc-5ab2-af53-e64a37bc1ad4,7726193b-08ca-5f22-8609-f1893563e5b6,False,12,,,,False,False,none,searching
48a3897f-09c1-516b-bed7-604120bb2a66,ab880357-ae9a-59b6-960a-d310878d7327,False,10,,,,False,False,none,searching
f6471e77-90c6-5397-be28-79527b6cb947,6b94d6d2-d3b8-5a9d-bd22-30c625e663d3,False,7,,,,False,False,none,searching
4a666b36-79e5-56ac-a4b4-a74f3bcb9d4a,1a29683c-d856-5cd0-846c-92f08a5a82f9,True,5,466846.82,2.0,Startup,True,False,none,placed
f0726ea0-2f72-5d27-bbce-cdee8d82ecdf,ee67c965-e952-5e4c-a008-315c2dc09c34,False,5,,,,True,True,clerical,placed
81e62485-66e5-5f2d-b24b-f6ee420b7f89,49dc42a2-1894-5d4c-94c2-96985ed83102,True,5,459444.94,1.0,Mid-size,True,False,none,placed
b208cef2-3211-5c3f-8518-f58049d5dd1d,93926717-04df-53d9-865d-58df74aa0a35,False,12,,,,False,False,none,searching
5cdc4854-357a-5f6a-af0e-54433969b966,78fd8060-9738-57ac-92ed-3e1338fc0c81,False,10,,,,False,False,none,searching
4d1f3c7b-b521-5d22-b27f-baaff633f7f7,6d9763f9-5132-5aca-8429-9ddc9d8082b6,True,1,371426.58,1.0,Startup,True,False,none,placed
6a6959f0-aec6-561b-a795-439e9ccb1a40,fbb7f12d-54d3-57b1-90f8-8b310227c4e1,True,3,452859.88,2.0,Startup,True,False,none,placed
d2a66575-bf97-51f3-ac97-17f029b619bc,09578475-8358-5a12-9b3c-4486d4e6650a,True,1,424938.6,1.0,Mid-size,True,False,none,placed
6da57224-60ab-5960-aaeb-c08b1219ac4e,d0dedcba-5767-598e-a664-0780df681298,False,5,,,,False,False,none,searching
dc9d5708-2bd7-52c8-9af8-7df8659f9d63,1bd2d75b-8f1d-5657-9113-3f8a6565c5e2,True,12,,,,False,True,false_negative_tier3,searching
1525ffeb-78a6-5d72-ab51-0b9937d3bc7c,72f22270-2c0c-5094-add7-bb062144fca8,True,9,388996.07,2.0,Local/SME,True,False,none,placed
6c344430-c74a-5392-b38d-d80dad73ba66,cdb8d67d-1379-5ca6-a838-5d673151657a,True,6,351998.01,1.0,Startup,True,False,none,placed
42a65a14-c7f9-5e78-88b1-3bed71271284,8d2afe96-71c4-5170-b483-90a6480a6653,False,6,,,,False,False,none,searching
0868fa5e-c824-5472-b9ba-577a1549251f,c05897a6-9b64-5273-9f04-7ea8ead42235,True,7,462586.63,1.0,Mid-size,True,False,none,placed
d77d6498-29f6-598f-a911-3040b4b29202,88ea28c3-ea5f-5819-baf3-ac84d08e3966,True,2,430171.67,1.0,Startup,True,False,none,placed
73eaadd1-ce82-5ab2-87ab-45fdae8f1c11,9cab6189-66e0-5c5a-94e2-b66d605d1ca2,False,5,,,,False,False,none,searching
480551a9-e8d3-5127-bafa-2992f3707692,e0d9f7b8-ea2b-5ed8-a9fe-17b058a7b4ca,False,12,,,,False,False,none,searching
b9ed5a40-2541-5f2b-8622-6a5ffe8aef7b,4e0af5e6-b5a3-589e-9af1-6ea12a4b7dc8,False,7,,,,False,False,none,searching
fca73e5e-2a86-5575-99f0-c9cba07e6b8a,a7a8f33f-3860-5c26-8792-631a3b071192,False,6,,,,False,False,none,searching
d9b9c2fa-eb40-579e-b710-8d977cbeedb5,f9307410-22bc-55d5-adce-32941c787d7e,True,1,438080.75,1.0,Mid-size,True,False,none,placed
2013630f-fd93-502d-ad8d-c79f8a830d05,84e2c054-47c7-508a-a129-99637857895a,False,5,,,,False,False,none,searching
d2f39d25-ba50-5f67-803f-7c47b5ea689b,fe2e5008-5e6a-52e8-9ddf-c72e7f90ad15,True,8,485690.46,1.0,Local/SME,True,False,none,placed
45847c67-7e6b-5c65-8376-2aa1ce750f02,e3ff762f-9663-5862-915c-81c4a623f7e5,True,9,387784.18,1.0,Local/SME,True,False,none,placed
52fa895f-dbf1-5d18-938f-3255b1e7f8a0,091dfabb-8691-58b6-a534-7308c853abb0,True,2,544356.0,1.0,Startup,True,False,none,placed
03c629b9-cf7f-5e72-a4b9-134f8af8d68c,af2f4754-64d9-596d-82e4-e0a0ef99c369,True,3,506269.43,1.0,Mid-size,True,False,none,placed
40c30849-4dc3-5462-8e7c-d1c57cee1135,49ce1cdd-4c51-5da6-a555-ffb944480efa,False,10,,,,False,False,none,searching
13e37bee-6d70-53f9-8a43-0a66e4a994eb,d734857b-dd84-5722-ae69-32a137091af0,False,11,,,,False,False,none,searching
ccf6b8c9-31af-5ce9-ba27-f36618af2d49,500bd5e9-749f-53fa-a460-120fbeac659f,False,5,,,,False,False,none,searching
54d1f2dc-7b7d-5a05-a9f7-9d26f7759c29,a9afb0d2-1078-538f-911b-4bcfe41b690f,False,10,,,,False,False,none,searching
ec889aa6-1e98-5ab5-adba-7b4c85edfd8e,b740b3f0-851b-5f66-9e79-e0a38e6a725e,False,9,,,,False,False,none,searching
fe584f05-58da-5c4f-b0d3-04513c0cc3fb,548a7ef6-d49f-554f-b336-f264ea57a057,False,6,,,,False,False,none,searching
d279a70e-0163-5593-8fa0-8fdacc025224,e79f37d1-19d8-5cae-93dd-3ace9ed2db3a,True,3,472079.62,1.0,Mid-size,True,False,none,placed
269b79f3-7099-54cc-a991-a8b2b22ee936,f782af21-9408-530e-94e7-b3a03f5486e0,False,12,,,,False,False,none,searching
f26ba235-0581-5e7f-a772-87ef851c090c,a94a897e-5371-5dca-8bfe-d25a93777294,False,8,,,,False,False,none,searching
194f9243-8c68-594f-8bae-c40ffbd371e5,a0f26b43-33d6-5543-894f-8c348c4b9e6a,True,4,444268.7,1.0,Startup,True,False,none,placed
545ee739-068e-5ce8-9c17-ca286523e7b0,3a84258e-63c0-5457-a72b-431018cbd3b0,True,9,510293.35,2.0,Startup,True,False,none,placed
4f3e3056-af85-56fe-b860-7ec555e0dc2d,aecf2f0a-fa86-5fad-bd02-63d26f51ca10,True,3,792774.2,3.0,Startup,True,False,none,placed
5ac99da7-2bbc-5e61-9ef8-2a91610849d2,803091c8-40a2-5c4e-be42-f697f69ce596,False,10,,,,False,False,none,searching
4970a8f2-a3d7-5e8f-ac1e-d86d98cfd96d,47ccc64a-6c69-5cb7-9625-11e96f7dd7e0,True,1,455987.33,1.0,Local/SME,True,False,none,placed
2f6d6034-865f-51ea-b405-7dea7ee9fbbb,f4436362-b5bc-5e71-b9f6-a452e70d6a53,False,5,,,,False,False,none,searching
e439fb2d-5966-5c93-8b5a-9d91a12d0155,4d83a9e2-cd3f-54da-ae1f-20dbb9ae64a3,False,10,,,,False,False,none,searching
d3ba20f0-3325-5bfb-b4df-065815c74194,7c977845-6f45-5fea-bbbc-0532b1ff75e8,False,12,,,,False,False,none,searching
8d419ce8-14f8-55e0-bee0-80abd3a2b098,6d44fe75-06d2-5444-885e-ff13b97cc05a,False,12,,,,False,False,none,searching
3a5284c0-fc7b-5c28-b9a7-54f78280db78,c9d4a076-e272-5c43-8b65-135065a63a79,False,9,,,,False,False,none,searching
68e1a5ea-1e11-5d78-a59b-c292812b47c9,0dfe471b-0abc-5b95-89ac-187904b41ab0,True,5,979938.68,1.0,MNC,True,False,none,placed
5e8e2b99-a88c-5c44-8ad3-5f0bbc2c7b99,2afc3c54-3df0-55d6-904d-7dfb776672be,False,4,,,,False,False,none,searching
8c29ad31-13d3-5c2a-9628-d909c02816ad,9e62247c-f660-531c-823a-3fb4071b692d,False,6,,,,True,True,false_positive,placed
1621aeba-900f-5109-a1bb-85647130a4a5,fb12f03e-ca7e-5044-b8ff-9d7b9982e9d0,False,10,,,,False,False,none,searching
c7b6b2bf-7f34-594b-8e44-ca9bd0052163,7fe66aba-e388-55ca-bc47-99431421f98e,False,10,,,,False,False,none,searching
d92f8393-ceca-5626-9b2e-baa0347bbb37,e7d6386f-7315-5d5d-823b-d88d67daabe6,True,1,476367.53,1.0,Local/SME,True,False,none,placed
cff18f46-011c-506b-8c08-8ff9fa28d190,70c6c373-3d38-55e1-8b73-2ef25c43b2ef,False,9,,,,False,False,none,searching
07afeec6-e501-58f3-96cf-1bdf1d25a4d8,a8a458ad-72d6-5816-b659-062882d236e2,False,5,,,,False,False,none,searching
baa4b628-6cec-58d5-87ce-62c76eee7807,137baf2f-05f1-5d51-ab1d-580c489bc5c3,True,4,884742.2,2.0,MNC,True,False,none,placed
9a45ddfa-c0ff-52dd-b286-fffb8d40c0ae,9a87498e-e11e-5a53-a94a-b9e8adbddd19,True,2,421973.86,1.0,Mid-size,True,False,none,placed
504c7c17-cf35-5878-9a4a-c8558defdea5,854878d2-295f-51d8-bbfa-eb94c8132aa5,True,1,461872.4,1.0,Startup,True,False,none,placed
16ccb28c-af59-578d-876a-e714a012d4fe,02f9e291-3129-580a-be8b-6b7dd07660d7,False,6,,,,False,False,none,searching
9c49c37e-18d7-59bc-a180-b3a9fe3bf4c4,980d4271-11c3-57b9-95c5-c88ea8566202,False,7,,,,False,False,none,searching
c0ef2bc8-cc66-5a89-9291-0b22039f42cb,ced26968-e1d8-5f15-994e-850942abb435,False,10,,,,True,True,false_positive,placed
cd07f9f0-83b9-5f1b-99c5-3eb71e0fce62,fd03a8d4-8b0d-5c7b-a12d-0a8f47a3fed4,False,4,,,,False,False,none,searching
f25aac3a-3704-5bab-afc6-174f235d0985,fc167f4e-7de8-58a5-ade4-862c1322149a,False,8,,,,False,False,none,searching
9c0a4ba1-84ab-515d-9648-8fb8301c8fc7,ccbe85e0-4a89-57f5-b628-2fea2e96197d,False,4,,,,False,False,none,searching
65765bfd-93d7-5a35-b053-5cad31ab0e38,841d60bc-f9ae-5b5c-8bb2-0746b9b1c7aa,True,6,577478.5,1.0,Mid-size,True,False,none,placed
8e4b6e69-f207-5786-859d-9a60fe7c0ff8,795e6323-f5cc-55c9-8e05-7df74d3d734b,False,6,,,,False,False,none,searching
6807e497-eb79-5240-993e-63128ec3622f,e597ac9f-f0ab-5f9e-96a3-bd01f3da9100,False,10,,,,False,False,none,searching
ff0778c0-522b-5fcc-a275-5a90a49be1cd,2a5c942f-9b48-57e1-af97-8393dce7e956,False,8,,,,False,False,none,searching
1e2aa879-638d-5bb4-9588-a2deeeeb7b8a,17d0daf5-f7d7-5ffe-86c0-285e81c604b3,True,9,408001.54,1.0,Mid-size,True,False,none,placed
07cf9bb4-13f6-5511-b5f3-d77a397acf56,7b320e9e-3fac-50f4-a7d2-e2de33283560,False,10,,,,False,False,none,searching
1a6ec679-a59a-583d-bfc9-7a02c3fbc8bf,24a7f715-661a-594c-9813-9f25a4f0e036,False,12,,,,False,False,none,searching
223926ba-e015-5161-8403-f3516c691eaa,9fcafa4d-7f2f-5924-b8fe-b5fdc8366b1f,True,9,460725.42,1.0,Local/SME,True,False,none,placed
515b3cfd-e1e8-5b7e-b709-0c58b073249f,2a1f34da-044e-5860-bb8e-f851ece6d2dd,False,11,,,,False,False,none,searching
ca8a5d3f-7056-5dff-ab52-def8887190f6,e81434ab-c8b6-53d9-b1fa-c04af52b549b,True,1,844810.08,1.0,Mid-size,True,False,none,placed
69409441-59c8-5344-b04e-c62446d2ec38,ce45c5a1-9928-5b8e-91bf-a84ec4de8789,False,8,,,,False,False,none,searching
977da418-3369-5b5e-b7fd-b1905fa51945,e74d2fde-b586-5771-b2ce-7c0102d4da7c,True,3,438827.27,2.0,Local/SME,True,False,none,placed
e09adfae-8339-5be6-aad0-c694eee0c84f,cad2fb6d-36bc-5d11-8e28-0e6f508e1f29,False,8,,,,False,False,none,searching
74de76c7-5af0-5d6a-9429-51899f2991ad,910b754f-018a-5c15-841f-f3e2aac8fd27,True,8,402151.6,2.0,Mid-size,True,False,none,placed
73cadc5a-cccd-5b6e-bd95-ff83ab28f0cb,bb628aec-7e26-5ae4-8514-2788ae191812,True,7,476845.18,1.0,Startup,True,False,none,placed
6ab3dd8b-baf5-57c9-ba03-2d3b9ac804d5,825dbfad-be89-59cc-94d4-a30d2c5b5843,True,1,1440794.58,1.0,High-Growth Startup,True,False,none,placed
af93c6f9-29e9-5430-89fc-c524fee73b6e,308013e9-1612-553e-9df3-81b5c874615c,False,12,,,,False,False,none,searching
a20e85de-637c-562a-9e9c-0882763a3bba,e190f445-5b1a-52ae-a2e5-5da92339d67e,True,1,799641.04,2.0,Mid-size,True,False,none,placed
a80375d5-a4f7-58ef-ac53-3e2a998fa531,09983c87-da2a-5b77-94cd-e6e0b12ab3a2,False,11,,,,False,False,none,searching
2415b817-e107-56b2-b83c-942ae97c5bd0,507b07f6-dbfa-51b3-9e81-76ed58307702,False,11,,,,False,False,none,searching
ada27c2b-2b4d-5dde-baba-db1fa6d04cdb,ce993919-4760-528e-b883-6f89b8ce2e54,False,9,,,,False,False,none,searching
f461a72d-e180-5261-bf66-202ba542d83c,83cfb377-f29a-5001-b9b4-34e06f8408a5,False,12,,,,False,False,none,searching
e99d766c-57fb-5f61-b395-ccc2d90b9400,e4e53ffc-eaa8-54c5-9fa7-3f0c83ad7ae0,False,5,,,,False,False,none,searching
bb9ba0c0-258c-57fb-8068-7b06749bb307,7849ba0b-2f0d-529a-b7b4-178354cb2beb,False,8,,,,False,False,none,searching
80e83c19-4da3-55fa-84cf-07a099700c6c,7b057ebb-9f12-570f-9866-9f88f19471a5,False,12,,,,False,False,none,searching
48773fef-f3a9-5833-9565-1572fa55f370,4c832ccf-b8c0-5c1c-a50b-e0faac8455cf,True,5,415750.31,2.0,Startup,True,False,none,placed
8461dc9a-8352-53f1-b1a4-6b2338fe76e9,e2ce9626-c22f-530e-b616-4d2d3a9583af,False,4,,,,False,False,none,searching
8d2088aa-96ce-576f-bb23-1b626e03e5c8,e6662d12-fe48-5e35-ac2e-f32e8f41d1ad,False,6,,,,False,False,none,searching
b4433dda-6912-5a68-beaf-8b9f185233df,487aaad3-c9ab-510e-b45c-0a783e790e7f,False,12,,,,False,False,none,searching
15e19bf4-2f1f-5e83-8d3f-c1a44d8efae4,72a1684f-1791-57bd-8d30-f9a6fe6305a1,False,4,,,,False,False,none,searching
3169c014-bafc-51aa-8084-62bd516d6ef7,7d474662-ee8b-54f0-b78d-6f6de4097388,False,6,,,,False,False,none,searching
368e1ec5-3cea-5d4a-9ee6-ddaa5b575e32,54aff0a1-f914-5dd5-92a1-8852cd7dfb86,True,3,988489.98,2.0,Mid-size,True,False,none,placed
94e381d7-bbc8-54a1-ac01-6a17e6d618db,d25a6641-4891-5587-bb9f-4da0c0bdd096,False,4,,,,False,False,none,searching
33f238ac-fe04-5d29-ac5f-110891e09fad,78a09425-bcd9-5545-b96e-45aa65a5bb99,True,8,425383.25,1.0,Startup,True,False,none,placed
d5b9a608-2cc1-5a6f-a33a-49e9b496e686,1be8cc13-75ec-532d-bfc2-f29fb29faf39,True,9,437498.28,2.0,Startup,True,False,none,placed
a6778172-3bdd-51c6-a533-b689e508abee,5746bd57-0bff-5139-a531-e9aeccdd0a83,False,10,,,,False,False,none,searching
d378e3e4-fbd6-50b4-9877-251bf1060335,9b6b124d-aea2-5e5d-afe3-fb4487f4791a,True,7,440316.82,3.0,Startup,True,False,none,placed
28e9ffcb-95b7-50c6-bff3-96a304c18b67,325d999d-b34b-5ac5-8327-c92c7013381e,False,4,,,,False,False,none,searching
9365e9dd-f3e1-536c-97dc-9fc255b51fa6,d935baa0-b111-562a-be4c-76a0eacae702,True,3,445209.24,1.0,Local/SME,True,False,none,placed
2df2ece2-7dda-5f29-8b6e-1bc181b86a7c,f6c7d6de-2c10-5e40-8b95-dfc06fe95f8a,True,3,574459.69,1.0,Mid-size,True,False,none,placed
5f27195d-e6bf-56fd-a33d-7e096f304e10,2be97393-2bf0-58f0-a2eb-55049da3976f,False,8,,,,False,False,none,searching
8c364acf-70ce-5ec1-a8a7-36d59212a93a,785c77b0-5bde-5f62-b34f-2d8deee657f9,False,5,,,,False,False,none,searching
b09fb6e5-685d-5c9b-88b0-9bdba82c0981,046e707b-b0e7-5734-93d4-0628ea5c560a,True,2,1365315.62,1.0,MNC,True,False,none,placed
8928d51d-9172-5fa8-921f-ffa6db889370,d3410924-349a-5073-a1ab-d77a9368c22d,True,1,446589.73,1.0,Startup,True,False,none,placed
7e75a124-fb46-541d-b33f-8c617445b09c,c49a6c6f-f309-564b-b336-43dd26461e9a,False,12,,,,False,False,none,searching
99116e99-21a4-56ed-8e2a-c467608c81f7,df198130-08c1-5e62-9a83-84df97d7090c,True,4,515888.11,1.0,Mid-size,True,False,none,placed
a507ea1d-8e16-5840-8b1e-e03d339957ca,391c6f96-dc96-5b6d-8789-6a037741b24a,True,4,480356.32,1.0,Mid-size,True,False,none,placed
a31c8412-3d8e-5b9b-a9bf-dbb0e2d9a409,7e86782d-2991-51ed-b342-dc1c49913f99,True,9,,,,False,True,clerical,searching
1cf64a38-838d-533e-882d-04c25839332e,11ed89d7-f118-56ae-9777-43a68ac9f233,False,12,,,,False,False,none,searching
5bba2809-f513-5014-82bd-250be3b3c97a,4a3e5e23-b3c4-5358-b2a4-59d1a07d7338,False,11,,,,False,False,none,searching
5f9423b1-968e-5583-b768-5f9a7712b23f,87a4b0b2-c640-5696-8a39-76d91ac583d9,True,3,583190.92,1.0,Mid-size,True,False,none,placed
cfb36c6e-4d92-5bfd-9fa4-ba7d3512d93b,4db5b83f-8d4c-59fb-a2fe-72108a490d34,False,5,,,,False,False,none,searching
e9fa18f8-35a6-562b-8c7c-de97e10f99ae,1b2872bb-27a2-5f46-b520-cfd425b860e4,False,10,,,,False,False,none,searching
06b5a6c9-9497-5532-9299-d5fa09a1ecf1,188fca29-01a5-54ed-a168-77d0a6772d20,False,7,,,,True,True,false_positive,placed
666466fe-65b4-5995-a1e1-25a9d68cb1a3,26b27baa-c3be-5af8-9729-1665d9e0adf4,True,12,439568.74,3.0,Mid-size,True,False,none,placed
b3b12be6-a994-546e-ad7f-155b9783440f,b480ecdf-806e-5680-b989-ca577710cf35,False,11,,,,False,False,none,searching
024fc022-c2d9-5c43-99ee-2a6e87bd06fa,a5aaba7c-02d3-5184-857b-93982a900f58,True,3,468051.91,1.0,Mid-size,True,False,none,placed
32ac0b1a-65cb-5c1a-ba1f-658eeb807538,f23fe087-b441-5de9-ac3e-1cfcafc657bf,False,4,,,,False,False,none,searching
263b7a5e-14e3-5187-8f58-ae815e2a40d1,bb8c69ae-2bf4-57b2-92f6-d2e1d8d57acb,True,9,473943.01,1.0,Startup,True,False,none,placed
b7fcb59c-c2d4-507c-a32f-8ce9efe1510c,b48c000a-509d-58c2-b763-1822bf3e7522,True,3,589957.66,1.0,MNC,True,False,none,placed
a4a24ede-8dc3-5fd6-ab3d-66e3cf0b2199,0514d7a0-9f12-5cb5-a19a-83c52278d05d,True,2,415088.5,3.0,Startup,True,False,none,placed
f053fd6c-79d2-51f6-80e4-5f29238facee,8be290d7-3588-520c-a121-c17786ce5806,False,10,,,,False,False,none,searching
7dd5d4af-8dec-587e-b2c8-fe15d0e4a6ae,443bf8b4-3f8b-5243-a490-f31ac69e1b25,False,9,,,,False,False,none,searching
e7b50bcd-aadd-5d76-9608-5364add1cf79,e8fdfd0f-a417-5315-a478-195692fb9bbc,False,4,,,,False,False,none,searching
b4dc87cb-23c3-56a4-9d94-01e90112a21e,0aa55208-e2d8-5776-beaa-16b36fe07226,False,9,,,,False,False,none,searching
